id,time,款,項,目,節,編號,名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
401,110,04001,C,國會交流事務,國會交流事務,33040010204,"<#H1>本年度預算數42,600千元，均屬業務費。
<#H1>本年度預算數42,600千元，係委員國會交流事務及參加各項國際慶典、會議、互訪等活動與隨團行政支援事項等經費，與上年度同。
",42600000,42600000,36025820,0,
401,110,04001,C,委員會館,委員會館,33040010205,"<#H1>本年度預算數94,086千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>委員研究室經費58,304千元，較上年度減列委員研究室空間調整及裝修等經費33,092千元。
<#H2>委員住宿會館經費15,866千元，較上年度增列大安及台北會館房間清潔維護費1,506千元。
<#H2>中南部服務中心經費19,916千元，較上年度減列中部辦公室委員會館旅館化再利用細部規劃設計等經費4,479千元。",94086000,130151000,90912500,-36065000,
401,110,04001,C,問政相關業務,問政相關業務,33040010206,"<#H1>本年度預算數138,757千元，包括人事費84,561千元，業務費54,196千元。
<#H1>本年度預算數138,757千元，係立法委員選民服務經費，較上年度減列第10屆委員健康檢查等經費10,594千元。


",138757000,149351000,137723837,-10594000,
401,110,04001,C,議事業務,議事業務,33040010300,"<#H1>本年度預算數11,148千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>院會議事經費4,263千元，與上年度同。
<#H2>委員會議事經費6,885千元，較上年度增列委員會工作人員隨同委員赴大陸地區考察旅費22千元。",11148000,11126000,10232712,22000,
401,110,04001,C,立法諮詢業務,立法諮詢業務,33040010400,"<#H1>本年度預算數1,650千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>法制諮詢業務經費1,000千元，較上年度減列研討會及評鑑諮詢委員會專家學者出席費等300千元。
<#H2>預算諮詢業務經費650千元，較上年度減列撰擬預算評估報告資料蒐集費等100千元。


",1650000,2050000,2539887,-400000,
401,110,04001,C,國會圖書業務,國會圖書業務,33040010500,"<#H1>本年度預算數47,109千元，包括業務費24,875千元，設備及投資22,234千元。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>圖書管理經費40,469千元，較上年度減列圖書、光碟及線上資料庫購置等經費3,444千元。
<#H2>議政博物管理經費6,640千元，較上年度增列委託辦理議政史料蒐集研究計畫等經費49千元。",47109000,50504000,46574390,-3395000,
401,110,04001,C,公報業務,公報業務,33040010600,"<#H1>本年度預算數127,133千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>公報行政經費113,893千元，較上年度增列議事轉播提供字幕服務等經費7,705千元。
<#H2>文書印刷經費13,240千元，與上年度同。",127133000,119428000,109254817,7705000,
401,110,04001,C,黨團補助,黨團補助,33040010700,"<#H1>本年度預算數13,560千元，均屬獎補助費。
<#H1>本年度預算數13,560千元，係按各黨(政)團委員席次補助各黨(政)團運作所需經費，與上年度同。

",13560000,13560000,13290000,0,
401,110,04001,C,一般建築及設備,一般建築及設備,33040019000,,147307000,166146000,139388654,-18839000,
401,110,04001,C,營建工程,營建工程,33040019002,"本年度預算數之內容與上年度之比較如下：
<#H1>新增立法院委員住宿會館整修工程相關費用3,400千元。
<#H1>新增立法院民主議政園區民主草坪地坪改善計畫工程經費2,500千元。
<#H1>上年度委員研究大樓及台北會館電梯設備升級、中部辦公室民主草坪公共廁所等服務設施興建相關工程預算業已編竣，所列22,074千元如數減列。
",5900000,22074000,21258338,-16174000,
401,110,04001,C,交通及運輸設備,交通及運輸設備,33040019011,"本年度預算數之內容與上年度之比較如下：
<#H1>新增首長專用車1輛、汰換委員公務用車8輛及相關設施等經費13,170千元。
<#H1>上年度汰換委員公務用轎式小客車6輛、委員公務用9人座小客車2輛及相關設施等預算業已編竣，所列10,570千元如數減列。",13170000,10570000,7681400,2600000,
401,110,04001,C,其他設備,其他設備,33040019019,"本年度預算數之內容與上年度之比較如下：
<#H1>因應資訊科技發展及業務創新需求相關資訊系統增修與建置等經費10,110千元。
<#H1>議場電視牆更新及相關改善工程等經費17,132千元。
<#H1>防毒系統更新授權等15項軟體購置費44,495千元。
<#H1>數位影音資料庫儲存系統空間擴充與異地備份功能建置、群賢樓801會議室攝影機汰換等經費56,500千元。
<#H1>上年度購置各項資訊軟硬體設備、汰換議場影像系統等預算業已編竣，所列133,502千元如數減列。",128237000,133502000,110448916,-5265000,
401,110,04001,C,第一預備金,第一預備金,33040019800,仍照上年度預算數編列。,3000000,3000000,0,0,
401,111,,,"合    計","合    計",,,3450012000,3401941000,3364346334,48071000,
401,111,04001,C,立法院主管,立法院主管,00040000000,,3450012000,3401941000,3364346334,48071000,
401,111,04001,C,立法院,立法院,00040010000,,3450012000,3401941000,3364346334,48071000,
401,111,04001,C,立法支出,立法支出,33040010000,,3450012000,3401941000,3364346334,48071000,
401,111,04001,C,一般行政,一般行政,33040010100,"<#H1>本年度預算數1,703,253千元，包括人事費1,274,188千元，業務費406,936千元，設備及投資20,439千元，獎補助費1,690千元。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>人員維持費1,274,188千元，較上年度核實增列人事費等870千元。
<#H2>基本行政工作維持費175,079千元，較上年度減列立法院台北院區整體發展計畫等經費17,124千元。
<#H2>進修訓練經費2,943千元，較上年度減列技工工友教育訓練等經費39千元。
<#H2>公共關係等秘書業務經費31,839千元，較上年度增列辦理開放國會委員會(OPMSF)國際事務等經費351千元。
<#H2>資訊管理業務經費219,204千元，較上年度增列軟體使用等經費26,430千元。",1703253000,1692765000,1651283042,10488000,
401,111,04001,C,委員問政業務,委員問政業務,33040010200,,1374240000,1369063000,1358526311,5177000,
401,111,04001,C,委員歲費及公費,委員歲費及公費,33040010201,"<#H1>本年度預算數301,668千元，均屬人事費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>委員歲費149,743千元，與上年度同。
<#H2>委員公費151,925千元，與上年度同。
",301668000,301668000,301397550,0,
401,111,04001,C,公費助理,公費助理,33040010203,"<#H1>本年度預算數796,184千元，均屬人事費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>公費助理經費762,447千元，與上年度同。
<#H2>黨團助理經費33,737千元，與上年度同。
",796184000,796184000,774139124,0,
401,111,04001,C,國會交流事務,國會交流事務,33040010204,"<#H1>本年度預算數42,600千元，均屬業務費。
<#H1>本年度預算數42,600千元，較上年度增列參加各項國際慶典、會議、互訪等活動及隨團行政支援事項等經費1,220千元。
",42600000,41380000,30876514,1220000,
401,111,04001,C,委員會館,委員會館,33040010205,"<#H1>本年度預算數91,452千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>委員研究室經費57,573千元，較上年度增列委員研究室清潔等經費856千元。
<#H2>委員住宿會館經費15,565千元，較上年度減列大安及台北住宿會館水電瓦斯費等240千元。
<#H2>中南部服務中心經費18,314千元，較上年度減列立法院霧峰會館促參前置作業委託專業服務案等經費1,041千元。",91452000,91877000,110316669,-425000,
401,111,04001,C,問政相關業務,問政相關業務,33040010206,"<#H1>本年度預算數142,336千元，包括人事費88,140千元，業務費54,196千元。
<#H1>本年度預算數142,336千元，係立法委員選民服務經費，較上年度增列油料補助費等經費4,382千元。


",142336000,137954000,141796454,4382000,
401,111,04001,C,議事業務,議事業務,33040010300,"<#H1>本年度預算數11,103千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>院會議事經費4,263千元，較上年度增列院會餐點雜支等經費168千元。
<#H2>委員會議事經費6,840千元，較上年度增列委員會餐點雜支等經費211千元。",11103000,10724000,10472786,379000,
401,111,04001,C,立法諮詢業務,立法諮詢業務,33040010400,"<#H1>本年度預算數1,350千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>法制諮詢業務經費700千元，較上年度減列專家學者出席審查費、購置法制專業書籍期刊及相關文具用品等經費295千元。
<#H2>預算諮詢業務經費650千元，與上年度同。


",1350000,1645000,1691565,-295000,
401,111,04001,C,國會圖書業務,國會圖書業務,33040010500,"<#H1>本年度預算數46,818千元，包括業務費23,840千元，設備及投資22,678千元，獎補助費300千元。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>圖書管理經費40,483千元，較上年度增列圖書、期刊及資料庫購置等經費1,205千元。
<#H2>議政博物管理經費6,335千元，較上年度增列獎助國內各大學院校研究生從事臺灣民主發展史領域研究並撰寫論文等經費2千元。",46818000,45611000,47699874,1207000,
401,111,04001,C,公報業務,公報業務,33040010600,"<#H1>本年度預算數124,035千元，均屬業務費。
<#H1>本年度預算數之內容與上年度之比較如下：
<#H2>公報行政經費110,893千元，較上年度減列議事轉播提供手語翻譯及字幕服務等經費2,525千元。
<#H2>文書印刷經費13,142千元，與上年度同。",124035000,126560000,116441641,-2525000,
401,111,04001,C,黨團補助,黨團補助,33040010700,"<#H1>本年度預算數13,560千元，均屬獎補助費。
<#H1>本年度預算數13,560千元，係按各黨(政)團委員席次補助各黨(政)團運作所需經費，與上年度同。

",13560000,13560000,13100000,0,
401,111,04001,C,一般建築及設備,一般建築及設備,33040019000,,172653000,139013000,165131115,33640000,
401,111,04001,C,營建工程,營建工程,33040019002,"本年度預算數之內容與上年度之比較如下：
<#H1>立法院委員住宿會館整修工程總經費172,000千元，分5年辦理，110年度已編列3,180千元，本年度續編第2年經費3,400千元，較上年度增列220千元。
<#H1>新增立法院民主議政園區活化計畫第二階段計畫總經費98,500千元，分2年辦理，本年度編列第1年經費36,500千元。
<#H1>新增節能設施改善暨能源管理相關費用3,586千元。
<#H1>新增青島一館電梯設備升級相關費用2,000千元。
<#H1>上年度立法院民主議政園區民主草坪地坪改善計畫相關工程預算業已編竣，所列2,350千元如數減列。
",45486000,5530000,21962532,39956000,
401,111,04001,C,交通及運輸設備,交通及運輸設備,33040019011,"本年度預算數之內容與上年度之比較如下：
<#H1>新增委員公務用8-9人座小客車2輛、汰換委員公務用4人座小客車4輛及委員公務用7-8人座小客貨兩用車1輛等經費8,450千元。
<#H1>上年度新增首長專用車1輛、汰換委員公務用4人座小客車8輛及相關設施等預算業已編竣，所列13,170千元如數減列。",8450000,13170000,9728532,-4720000,
